PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","05
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","3
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",10402,25808,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","3
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","02
","3
","2
","5
","01
","5
","3
","3
","2
","003900
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","4
","1
","0
","04
","-
","1
","5
","2
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","4
","1
","0
","03
","-
","1
","2
","1
","81
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","3
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","4
","1
","0
","01
","-
","1
","1
","2
","60
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","000800
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","2
","1
","0
","03
","-
","1
","3
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","2
","1
","0
","02
","-
","1
","2
","2
","32
","-
","1
","07
","1
","2
","5
","07
","
","
","
","
","
","00
","1
",10402,25808,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","2
","1
","0
","04
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","2
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","07
","2
","2
","5
","01
","4
","4
","5
","3
","001000
","00
","
",10402,0,"00559
","12
"
"1215
","3
","12B146
","30
","41400
","4
","1
","0
","02
","-
","1
","3
","1
","34
","-
","1
","04
","1
","2
","6
","01
","4
","4
","3
","1
","000960
","00
","1
",10402,25808,"00559
","12
"
"1215
","7
","13B132
","30
","41402
","4
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","07
","4
","1
","5
","01
","1
","3
","1
","2
","010000
","00
","1
",6916,16746,"00560
","13
"
"1215
","7
","13B132
","30
","41402
","4
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","07
","3
","2
","5
","01
","1
","5
","3
","2
","003000
","00
","
",6916,0,"00560
","13
"
"1215
","7
","13B132
","30
","41402
","4
","1
","0
","03
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6916,0,"00560
","13
"
"1215
","7
","12B132
","30
","41404
","1
","1
","0
","01
","-
","1
","1
","1
","77
","-
","1
","06
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",7629,18928,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","1
","1
","0
","02
","-
","1
","2
","2
","79
","-
","1
","02
","5
","2
","5
","09
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","2
","1
","0
","01
","-
","1
","1
","1
","42
","-
","1
","07
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",7629,18928,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","2
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","002500
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","2
","1
","0
","04
","-
","1
","3
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","4
","1
","0
","03
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","3
","1
","0
","01
","-
","1
","1
","2
","71
","-
","1
","02
","6
","2
","6
","09
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","3
","1
","0
","03
","-
","1
","7
","2
","33
","-
","1
","06
","2
","2
","6
","01
","4
","4
","3
","2
","002800
","00
","1
",7629,18928,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","3
","1
","0
","02
","-
","1
","3
","1
","52
","-
","1
","03
","2
","2
","6
","01
","5
","5
","3
","1
","000600
","00
","
",7629,0,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","4
","1
","0
","01
","-
","1
","1
","2
","38
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","000800
","00
","1
",7629,18928,"00561
","12
"
"1215
","7
","12B132
","30
","41404
","4
","1
","0
","02
","-
","1
","3
","1
","19
","-
","2
","00
","
","1
","6
","06
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","5
","12B132
","30
","41404
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7629,0,"00561
","12
"
"1215
","2
","12B147
","31
","40144
","3
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","3
","1
","0
","03
","-
","1
","3
","2
","26
","-
","1
","07
","5
","1
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",5801,14393,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","3
","1
","0
","02
","-
","1
","2
","2
","66
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","1
","1
","0
","02
","-
","1
","2
","1
","29
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","010000
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","1
","1
","0
","03
","-
","1
","3
","1
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","1
","1
","0
","01
","-
","1
","1
","2
","29
","-
","1
","07
","5
","2
","5
","01
","5
","5
","3
","1
","000300
","00
","1
",5801,14393,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","01
","-
","1
","1
","1
","63
","-
","1
","07
","5
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","05
","-
","1
","3
","1
","32
","-
","2
","00
","
","2
","6
","09
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","04
","-
","1
","5
","1
","29
","-
","1
","04
","1
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",5801,14393,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","03
","-
","1
","3
","2
","39
","-
","1
","07
","5
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","06
","-
","1
","5
","1
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","07
","-
","1
","5
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","2
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5801,0,"00562
","12
"
"1215
","2
","12B147
","31
","40144
","4
","1
","0
","01
","-
","1
","1
","2
","28
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","002500
","00
","1
",5801,14393,"00562
","12
"
"1215
","2
","11B147
","31
","40147
","3
","1
","0
","02
","-
","1
","3
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","2
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","03
","2
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","3
","1
","0
","01
","-
","1
","1
","2
","25
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","000400
","00
","1
",6323,16253,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","3
","1
","0
","04
","-
","1
","3
","2
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","3
","1
","0
","03
","-
","1
","3
","2
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","4
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","02
","6
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","4
","1
","0
","05
","-
","1
","3
","2
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","4
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","4
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","4
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","2
","004000
","00
","1
",6323,16253,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","06
","2
","1
","5
","01
","5
","5
","3
","2
","999999
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","1
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6323,16253,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","1
","1
","0
","05
","-
","1
","3
","2
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","1
","1
","0
","03
","-
","1
","3
","2
","27
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","1
","1
","0
","04
","-
","1
","3
","2
","22
","-
","1
","07
","4
","1
","6
","01
","5
","5
","2
","1
","999999
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","2
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","03
","2
","2
","5
","07
","
","
","
","
","
","00
","1
",6323,16253,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","2
","1
","0
","03
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","2
","11B147
","31
","40147
","3
","1
","0
","05
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6323,0,"00563
","11
"
"1215
","6
","11B133
","31
","40151
","1
","1
","0
","01
","-
","1
","1
","2
","29
","-
","1
","07
","3
","2
","6
","01
","7
","3
","3
","1
","001000
","00
","1
",6299,16192,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","02
","6
","2
","1
","05
","
","
","
","
","
","00
","1
",6299,16192,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","06
","-
","1
","6
","1
","52
","-
","1
","02
","6
","2
","2
","01
","7
","3
","2
","1
","001000
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","04
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","05
","-
","1
","4
","2
","72
","-
","1
","02
","2
","2
","4
","01
","5
","5
","2
","1
","000250
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","4
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","02
","6
","2
","1
","01
","5
","5
","3
","1
","000800
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","02
","6
","2
","1
","01
","7
","3
","2
","1
","000800
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","3
","1
","0
","03
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6299,0,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","2
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","02
","6
","2
","2
","08
","
","
","
","
","
","00
","1
",6299,16192,"00564
","11
"
"1215
","6
","11B133
","31
","40151
","3
","1
","0
","02
","-
","1
","2
","2
","27
","-
","1
","02
","2
","2
","1
","07
","
","
","
","
","
","00
","1
",6299,16192,"00564
","11
"
"1215
","6
","12B133
","31
","40152
","3
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","2
","002500
","00
","1
",7538,18702,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","3
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",7538,0,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","3
","1
","0
","04
","-
","1
","3
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7538,0,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","4
","1
","0
","02
","-
","1
","2
","2
","72
","-
","1
","05
","2
","2
","5
","01
","4
","4
","2
","2
","000300
","00
","1
",7538,18702,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","3
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7538,0,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","2
","1
","0
","03
","-
","1
","3
","1
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7538,0,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","2
","1
","0
","02
","-
","1
","2
","1
","51
","-
","1
","03
","3
","2
","1
","01
","4
","4
","3
","1
","000550
","00
","1
",7538,18702,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","2
","1
","0
","01
","-
","1
","1
","2
","46
","-
","1
","07
","4
","2
","1
","01
","5
","5
","3
","2
","003000
","00
","
",7538,0,"00565
","12
"
"1215
","6
","12B133
","31
","40152
","4
","1
","0
","01
","-
","1
","1
","1
","71
","-
","1
","03
","3
","2
","5
","09
","
","
","
","
","
","00
","
",7538,0,"00565
","12
"
"1215
","4
","11B145
","31
","40265
","1
","1
","0
","01
","-
","1
","1
","1
","59
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","1
",6447,16572,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","4
","1
","0
","03
","-
","1
","3
","2
","42
","-
","1
","06
","3
","2
","2
","01
","5
","5
","3
","1
","001200
","00
","1
",6447,16572,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","1
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","07
","3
","1
","6
","01
","5
","5
","3
","2
","999999
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","2
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","02
","1
","2
","4
","07
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","2
","1
","0
","02
","-
","1
","3
","2
","40
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","1
",6447,16572,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","4
","1
","0
","04
","-
","1
","5
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","4
","1
","0
","01
","-
","1
","1
","1
","75
","-
","1
","02
","2
","2
","5
","08
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","3
","1
","0
","01
","-
","1
","1
","2
","68
","-
","1
","02
","3
","2
","4
","07
","
","
","
","
","
","00
","1
",6447,16572,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","2
","1
","0
","03
","-
","1
","3
","2
","31
","-
","1
","07
","2
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","2
","1
","0
","05
","-
","1
","5
","2
","19
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","2
","1
","0
","04
","-
","1
","5
","2
","23
","-
","1
","06
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","1
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",6447,0,"00566
","11
"
"1215
","4
","11B145
","31
","40265
","4
","1
","0
","02
","-
","1
","2
","2
","67
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6447,0,"00566
","11
"
"1215
","4
","13B145
","31
","40266
","2
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","07
","4
","2
","2
","01
","1
","5
","3
","1
","002000
","00
","1
",8466,20498,"00567
","13
"
"1215
","4
","13B145
","31
","40266
","4
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","02
","6
","2
","1
","01
","4
","4
","2
","1
","000500
","00
","1
",8466,20498,"00567
","13
"
"1215
","4
","13B145
","31
","40266
","4
","1
","0
","02
","-
","1
","2
","2
","55
","-
","1
","02
","5
","2
","1
","07
","
","
","
","
","
","00
","
",8466,0,"00567
","13
"
"1215
","4
","13B145
","31
","40266
","1
","1
","1
","02
","-
","1
","2
","2
","85
","-
","1
","04
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",8466,20498,"00567
","13
"
"1215
","4
","13B145
","31
","40266
","1
","1
","1
","01
","-
","1
","1
","1
","85
","-
","1
","09
","2
","2
","5
","01
","1
","5
","2
","3
","999999
","00
","
",8466,0,"00567
","13
"
"1215
","8
","13B131
","31
","40271
","3
","1
","0
","01
","-
","1
","1
","2
","47
","-
","1
","06
","2
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","1
",7570,18329,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","3
","1
","0
","02
","-
","1
","3
","1
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7570,0,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","2
","1
","0
","02
","-
","1
","3
","2
","26
","-
","1
","07
","5
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",7570,0,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","2
","1
","0
","01
","-
","1
","1
","2
","73
","-
","1
","02
","2
","2
","4
","07
","
","
","
","
","
","00
","1
",7570,18329,"00568
","13
"
"1215
","6
","13B131
","31
","40271
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7570,0,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","4
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",7570,18329,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","4
","1
","0
","04
","-
","1
","3
","1
","18
","-
","1
","04
","2
","2
","6
","01
","5
","5
","2
","1
","000800
","00
","
",7570,0,"00568
","13
"
"1215
","8
","13B131
","31
","40271
","4
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",7570,0,"00568
","13
"
"1215
","8
","11B131
","31
","40272
","2
","1
","0
","01
","-
","1
","1
","2
","67
","-
","1
","02
","3
","2
","2
","07
","
","
","
","
","
","00
","1
",6362,16353,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","06
","-
","1
","5
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","4
","1
","0
","04
","-
","1
","3
","1
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","4
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","4
","1
","0
","03
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","4
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","02
","5
","2
","5
","01
","7
","3
","2
","1
","999999
","00
","1
",6362,16353,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","05
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","03
","-
","1
","3
","1
","26
","-
","1
","03
","3
","2
","5
","01
","7
","3
","3
","1
","000800
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","000800
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","04
","-
","1
","5
","2
","27
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6362,16353,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","1
","1
","0
","02
","-
","1
","2
","2
","69
","-
","2
","00
","
","2
","5
","07
","
","
","
","
","
","00
","
",6362,0,"00569
","11
"
"1215
","8
","11B131
","31
","40272
","3
","1
","0
","01
","-
","1
","1
","2
","80
","-
","2
","06
","2
","2
","6
","07
","
","
","
","
","
","00
","1
",6362,16353,"00569
","11
"
"1215
","1
","13B148
","31
","40273
","2
","1
","0
","04
","-
","1
","3
","1
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",8543,0,"00570
","13
"
"1215
","1
","13B148
","31
","40273
","2
","1
","0
","03
","-
","1
","3
","1
","15
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8543,0,"00570
","13
"
"1215
","1
","13B148
","31
","40273
","2
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","02
","1
","2
","5
","01
","4
","4
","4
","1
","000700
","00
","1
",8543,20685,"00570
","13
"
"1215
","1
","13B148
","31
","40273
","1
","1
","0
","01
","-
","1
","1
","1
","75
","-
","2
","00
","
","2
","5
","08
","
","
","
","
","
","00
","1
",8543,20685,"00570
","13
"
"1215
","1
","13B148
","31
","40273
","1
","1
","0
","02
","-
","1
","2
","2
","69
","-
","1
","02
","2
","2
","5
","07
","
","
","
","
","
","00
","
",8543,0,"00570
","13
"
"1215
","1
","13B148
","31
","40273
","2
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","000300
","00
","
",8543,0,"00570
","13
"
"1215
","5
","13B134
","31
","40281
","2
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","1
",7046,17060,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","3
","1
","0
","03
","-
","1
","3
","1
","27
","-
","1
","06
","2
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","3
","1
","0
","05
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","3
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","3
","1
","0
","04
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","3
","1
","0
","02
","-
","1
","2
","2
","44
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7046,17060,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","1
","1
","0
","05
","-
","1
","3
","1
","30
","-
","1
","07
","5
","2
","6
","01
","1
","5
","2
","3
","999999
","00
","1
",7046,17060,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","1
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","06
","2
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","1
","1
","0
","02
","-
","1
","2
","2
","59
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","1
","1
","0
","04
","-
","1
","3
","1
","36
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","1
","1
","0
","03
","-
","1
","3
","2
","33
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","05
","-
","1
","5
","1
","10
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","06
","-
","1
","5
","2
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",7046,17060,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","02
","6
","2
","5
","09
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","06
","3
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","4
","1
","0
","04
","-
","1
","5
","1
","11
","-
