UPM,PRO_VIV,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","1027
","U
","1
","21530
","1280
"
"2302266
","099
","01
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","668
","U
","2
","21540
","1290
"
"2302266
","133
","02
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","668
","U
","2
","21540
","1290
"
"2302266
","006
","03
","23
","005
","0001
","38
","0316
","01
","0
","1
","-
","4
","1
","2
","01
","1
","
","
","668
","U
","2
","21540
","1290
"
"2302266
","039
","04
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","1
","
","
","668
","U
","2
","21540
","1290
"
"2302266
","071
","05
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","1
","
","
","668
","U
","2
","21540
","1290
"
"2302277
","043
","01
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","687
","U
","2
","21550
","1290
"
"2302277
","076
","02
","23
","005
","0001
","38
","0316
","01
","1
","1
","-
","2
","1
","2
","02
","1
","
","
","687
","U
","2
","21550
","1290
"
"2302277
","116
","03
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","687
","U
","2
","21550
","1290
"
"2302277
","149
","04
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","687
","U
","2
","21550
","1290
"
"2302287
","012
","01
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","1
","1
","1
","03
","1
","
","
","2319
","U
","4
","21560
","1310
"
"2302296
","225
","01
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","1
","04
","1
","
","
","2067
","U
","4
","21580
","1310
"
"2302296
","046
","02
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","2067
","U
","4
","21580
","1310
"
"2302296
","087
","03
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","2067
","U
","4
","21580
","1310
"
"2302296
","164
","05
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","2067
","U
","4
","21580
","1310
"
"2302307
","043
","01
","23
","005
","0001
","38
","0316
","01
","1
","1
","-
","5
","3
","2
","06
","1
","
","
","764
","U
","1
","21590
","1280
"
"2302307
","091
","02
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","764
","U
","1
","21590
","1280
"
"2302307
","140
","03
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","764
","U
","1
","21590
","1280
"
"2302307
","228
","04
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","764
","U
","1
","21590
","1280
"
"2302307
","183
","05
","23
","005
","0001
","38
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","764
","U
","1
","21590
","1280
"
"2303255
","115
","01
","23
","005
","0002
","38
","0316
","01
","0
","0
","-
","2
","3
","2
","06
","1
","
","
","893
","U
","2
","21600
","1290
"
"2303255
","039
","02
","23
","005
","0002
","38
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","893
","U
","2
","21600
","1290
"
"2303255
","110
","04
","23
","005
","0002
","38
","0316
","01
","0
","0
","-
","2
","3
","1
","01
","1
","
","
","893
","U
","2
","21600
","1290
"
"2303255
","096
","05
","23
","005
","0002
","38
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","893
","U
","2
","21600
","1290
"
"2400400
","012
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","10
","1
","
","
","876
","U
","3
","21610
","0360
"
"2400400
","034
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","876
","U
","3
","21610
","0360
"
"2400400
","077
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","876
","U
","3
","21610
","0360
"
"2400400
","052
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","876
","U
","3
","21610
","0360
"
"2400400
","102
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","876
","U
","3
","21610
","0360
"
"2400413
","020
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1297
","U
","3
","21620
","0360
"
"2400413
","113
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1297
","U
","3
","21620
","0360
"
"2400413
","036
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","1297
","U
","3
","21620
","0360
"
"2400413
","066
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","2
","1
","02
","1
","
","
","1297
","U
","3
","21620
","0360
"
"2400413
","080
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","1297
","U
","3
","21620
","0360
"
"2400441
","094
","01
","24
","028
","0001
","39
","0316
","01
","0
","1
","-
","3
","1
","2
","02
","1
","
","
","978
","U
","3
","21630
","0360
"
"2400441
","139
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","08
","1
","
","
","978
","U
","3
","21630
","0360
"
"2400441
","192
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","09
","1
","
","
","978
","U
","3
","21630
","0360
"
"2400441
","003
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","978
","U
","3
","21630
","0360
"
"2400474
","060
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1448
","U
","4
","21640
","0370
"
"2400474
","006
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","2
","2
","02
","1
","
","
","1448
","U
","4
","21640
","0370
"
"2400474
","033
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1448
","U
","4
","21640
","0370
"
"2400526
","039
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1316
","U
","4
","21650
","0370
"
"2400526
","096
","03
","24
","028
","0001
","39
","0316
","01
","1
","1
","-
","2
","2
","1
","01
","1
","
","
","1316
","U
","4
","21650
","0370
"
"2400526
","002
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1316
","U
","4
","21650
","0370
"
"2400534
","146
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1015
","U
","3
","21660
","0360
"
"2400534
","015
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","2
","1
","01
","1
","
","
","1015
","U
","3
","21660
","0360
"
"2400534
","079
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","2
","1
","02
","1
","
","
","1015
","U
","3
","21660
","0360
"
"2400534
","110
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1015
","U
","3
","21660
","0360
"
"2400628
","071
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","08
","1
","
","
","1135
","U
","3
","21670
","0360
"
"2400628
","006
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1135
","U
","3
","21670
","0360
"
"2400628
","124
","03
","24
","028
","0001
","39
","0316
","01
","0
","1
","-
","4
","1
","2
","06
","1
","
","
","1135
","U
","3
","21670
","0360
"
"2400628
","109
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","1
","02
","1
","
","
","1135
","U
","3
","21670
","0360
"
"2400628
","131
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1135
","U
","3
","21670
","0360
"
"2400701
","015
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","888
","U
","3
","21680
","0360
"
"2400701
","075
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","888
","U
","3
","21680
","0360
"
"2400701
","104
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","888
","U
","3
","21680
","0360
"
"2400701
","131
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","888
","U
","3
","21680
","0360
"
"2400713
","147
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1190
","U
","2
","21690
","0350
"
"2400713
","078
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1190
","U
","2
","21690
","0350
"
"2400713
","112
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1190
","U
","2
","21690
","0350
"
"2400713
","050
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1190
","U
","2
","21690
","0350
"
"2400732
","107
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","986
","U
","3
","21700
","0360
"
"2400732
","094
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","986
","U
","3
","21700
","0360
"
"2400732
","068
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","986
","U
","3
","21700
","0360
"
"2400732
","004
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","986
","U
","3
","21700
","0360
"
"2400732
","031
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","986
","U
","3
","21700
","0360
"
"2400814
","095
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1585
","U
","3
","21710
","0360
"
"2400814
","028
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","10
","1
","
","
","1585
","U
","3
","21710
","0360
"
"2400814
","116
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","2
","1
","04
","1
","
","
","1585
","U
","3
","21710
","0360
"
"2400814
","181
","04
","24
","028
","0001
","39
","0316
","01
","1
","1
","-
","5
","1
","1
","03
","1
","
","
","1585
","U
","3
","21710
","0360
"
"2400814
","217
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","2
","1
","04
","1
","
","
","1585
","U
","3
","21710
","0360
"
"2400826
","157
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","1006
","U
","2
","21720
","0350
"
"2400826
","079
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1006
","U
","2
","21720
","0350
"
"2400826
","196
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1006
","U
","2
","21720
","0350
"
"2400826
","278
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1006
","U
","2
","21720
","0350
"
"2400944
","058
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1053
","U
","3
","21730
","0360
"
"2400944
","102
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1053
","U
","3
","21730
","0360
"
"2400944
","134
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","2
","1
","04
","1
","
","
","1053
","U
","3
","21730
","0360
"
"2400944
","028
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","1053
","U
","3
","21730
","0360
"
"2401004
","005
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1259
","U
","4
","21740
","0370
"
"2401004
","135
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","1259
","U
","4
","21740
","0370
"
"2401004
","122
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1259
","U
","4
","21740
","0370
"
"2401200
","146
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1403
","U
","4
","21750
","0370
"
"2401200
","038
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1403
","U
","4
","21750
","0370
"
"2401200
","065
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1403
","U
","4
","21750
","0370
"
"2401200
","095
","04
","24
","028
","0001
","39
","0316
","01
","1
","1
","-
","3
","1
","2
","02
","1
","
","
","1403
","U
","4
","21750
","0370
"
"2401200
","009
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1403
","U
","4
","21750
","0370
"
"2401341
","005
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1022
","U
","3
","21760
","0360
"
"2401341
","033
","02
","24
","028
","0001
","39
","0316
","01
","0
","1
","-
","4
","1
","2
","03
","1
","
","
","1022
","U
","3
","21760
","0360
"
"2401341
","055
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1022
","U
","3
","21760
","0360
"
"2401341
","079
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1022
","U
","3
","21760
","0360
"
"2401341
","100
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","1
","
","
","1022
","U
","3
","21760
","0360
"
"2401463
","024
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","954
","U
","3
","21770
","0360
"
"2401463
","090
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","2
","02
","01
","954
","U
","3
","21770
","0360
"
"2401463
","164
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","954
","U
","3
","21770
","0360
"
"2401583
","006
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1312
","U
","4
","21780
","0370
"
"2401583
","046
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1312
","U
","4
","21780
","0370
"
"2401583
","092
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1312
","U
","4
","21780
","0370
"
"2401583
","133
","04
","24
","028
","0001
","39
","0316
","01
","0
","1
","-
","5
","1
","2
","05
","1
","
","
","1312
","U
","4
","21780
","0370
"
"2401583
","198
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1312
","U
","4
","21780
","0370
"
"2401596
","084
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","09
","1
","
","
","1546
","U
","2
","21790
","0350
"
"2401596
","161
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1546
","U
","2
","21790
","0350
"
"2401596
","037
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1546
","U
","2
","21790
","0350
"
"2401596
","077
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1546
","U
","2
","21790
","0350
"
"2401655
","044
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1248
","U
","2
","21800
","0350
"
"2401655
","085
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","07
","1
","
","
","1248
","U
","2
","21800
","0350
"
"2401655
","110
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","1
","04
","1
","
","
","1248
","U
","2
","21800
","0350
"
"2401655
","139
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1248
","U
","2
","21800
","0350
"
"2401655
","030
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1248
","U
","2
","21800
","0350
"
"2401716
","048
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","985
","U
","3
","21810
","0360
"
"2401716
","014
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","985
","U
","3
","21810
","0360
"
"2401716
","065
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","985
","U
","3
","21810
","0360
"
"2401716
","090
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","985
","U
","3
","21810
","0360
"
"2401716
","110
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","985
","U
","3
","21810
","0360
"
"2401812
","108
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1641
","U
","4
","21820
","0370
"
"2401812
","074
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1641
","U
","4
","21820
","0370
"
"2401812
","029
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1641
","U
","4
","21820
","0370
"
"2401903
","041
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","900
","U
","3
","21830
","0360
"
"2401903
","069
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","900
","U
","3
","21830
","0360
"
"2401903
","097
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","900
","U
","3
","21830
","0360
"
"2401903
","124
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","900
","U
","3
","21830
","0360
"
"2401979
","065
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","1528
","U
","3
","21840
","0360
"
"2401979
","103
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1528
","U
","3
","21840
","0360
"
"2401979
","148
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","08
","1
","
","
","1528
","U
","3
","21840
","0360
"
"2401979
","011
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","08
","1
","
","
","1528
","U
","3
","21840
","0360
"
"2401984
","021
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","817
","U
","3
","21850
","0360
"
"2401984
","055
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","3
","1
","01
","1
","
","
","817
","U
","3
","21850
","0360
"
"2401984
","091
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","817
","U
","3
","21850
","0360
"
"2401984
","164
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","817
","U
","3
","21850
","0360
"
"2401993
","042
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1424
","U
","4
","21860
","0370
"
"2401993
","088
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1424
","U
","4
","21860
","0370
"
"2401993
","048
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1424
","U
","4
","21860
","0370
"
"2402041
","149
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","2056
","U
","2
","21880
","0350
"
"2402041
","186
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","2056
","U
","2
","21880
","0350
"
"2402041
","053
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","2056
","U
","2
","21880
","0350
"
"2402041
","008
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","2056
","U
","2
","21880
","0350
"
"2402115
","018
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1551
","U
","4
","21890
","0370
"
"2402115
","128
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1551
","U
","4
","21890
","0370
"
"2402120
","012
","01
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1464
","U
","4
","21900
","0370
"
"2402120
","041
","02
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1464
","U
","4
","21900
","0370
"
"2402120
","141
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1464
","U
","4
","21900
","0370
"
"2402120
","101
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1464
","U
","4
","21900
","0370
"
"2402120
","070
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1464
","U
","4
","21900
","0370
"
"2402413
","209
","01
","24
","028
","0001
","39
","0316
","01
","0
","1
","-
","3
","1
","2
","05
","1
","
","
","1198
","U
","4
","21910
","0370
"
"2402413
","299
","03
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1198
","U
","4
","21910
","0370
"
"2402413
","086
","04
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","1198
","U
","4
","21910
","0370
"
"2402413
","066
","05
","24
","028
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1198
","U
","4
","21910
","0370
"
"2402446
","009
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1532
","U
","3
","21920
","0360
"
"2402446
","094
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1532
","U
","3
","21920
","0360
"
"2402446
","173
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1532
","U
","3
","21920
","0360
"
"2402446
","220
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1532
","U
","3
","21920
","0360
"
"2402494
","014
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","993
","U
","3
","21930
","0360
"
"2402494
","038
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","993
","U
","3
","21930
","0360
"
"2402494
","060
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","993
","U
","3
","21930
","0360
"
"2402494
","087
","04
","24
","035
","0001
","39
","0316
","01
","0
","1
","-
","3
","1
","2
","02
","1
","
","
","993
","U
","3
","21930
","0360
"
"2402544
","028
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","990
","U
","3
","21940
","0360
"
"2402544
","057
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","990
","U
","3
","21940
","0360
"
"2402544
","080
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","990
","U
","3
","21940
","0360
"
"2402544
","109
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","990
","U
","3
","21940
","0360
"
"2402544
","102
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","990
","U
","3
","21940
","0360
"
"2402546
","116
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1022
","U
","3
","21950
","0360
"
"2402546
","081
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1022
","U
","3
","21950
","0360
"
"2402546
","108
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1022
","U
","3
","21950
","0360
"
"2402546
","049
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1022
","U
","3
","21950
","0360
"
"2402586
","132
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1153
","U
","3
","21960
","0360
"
"2402586
","007
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1153
","U
","3
","21960
","0360
"
"2402586
","055
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1153
","U
","3
","21960
","0360
"
"2402586
","167
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1153
","U
","3
","21960
","0360
"
"2402614
","016
","01
","24
","035
","0001
","39
","0316
","01
","1
","1
","-
","3
","1
","2
","01
","1
","
","
","1106
","U
","2
","21970
","0350
"
"2402614
","145
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","01
","1
","
","
","1106
","U
","2
","21970
","0350
"
"2402614
","077
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1106
","U
","2
","21970
","0350
"
"2402614
","142
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1106
","U
","2
","21970
","0350
"
"2402614
","126
","05
","24
","035
","0001
","39
","0316
","01
","0
","1
","-
","3
","1
","2
","02
","1
","
","
","1106
","U
","2
","21970
","0350
"
"2402665
","032
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","947
","U
","3
","21980
","0360
"
"2402665
","107
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","947
","U
","3
","21980
","0360
"
"2402695
","029
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1175
","U
","2
","21990
","0350
"
"2402695
","084
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1175
","U
","2
","21990
