UPM,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","0001
","46
","0216
","01
","0
",0,"-
",5,"3
","2
","02
","1
","
","
",785,"U
","2
","0026310
","040
"
"3009497
","02
","30
","133
","0001
","46
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",785,"U
","2
","0026310
","040
"
"3009497
","03
","30
","133
","0001
","46
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",785,"U
","2
","0026310
","040
"
"3009497
","04
","30
","133
","0001
","46
","0216
","01
","0
",1,"-
",5,"1
","2
","02
","1
","
","
",785,"U
","2
","0026310
","040
"
"3009497
","05
","30
","133
","0001
","46
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",785,"U
","2
","0026310
","040
"
"3009510
","01
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",990,"U
","2
","0026320
","040
"
"3009510
","02
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",990,"U
","2
","0026320
","040
"
"3009510
","03
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",1,"2
","1
","01
","1
","
","
",990,"U
","2
","0026320
","040
"
"3009510
","04
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",990,"U
","2
","0026320
","040
"
"3009528
","01
","30
","133
","0002
","46
","0216
","01
","1
",1,"-
",2,"1
","2
","04
","1
","
","
",819,"U
","1
","0026330
","039
"
"3009528
","02
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",819,"U
","1
","0026330
","039
"
"3009528
","03
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",819,"U
","1
","0026330
","039
"
"3009528
","04
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",819,"U
","1
","0026330
","039
"
"3009528
","05
","30
","133
","0002
","46
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",819,"U
","1
","0026330
","039
"
"3009567
","01
","30
","133
","0012
","46
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",876,"U
","2
","0026340
","040
"
"3009567
","02
","30
","133
","0012
","46
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",876,"U
","2
","0026340
","040
"
"3009567
","03
","30
","133
","0012
","46
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",876,"U
","2
","0026340
","040
"
"3009567
","05
","30
","133
","0012
","46
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",876,"U
","2
","0026340
","040
"
"3010264
","01
","30
","193
","0060
","50
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",671,"U
","1
","0026350
","043
"
"3010264
","02
","30
","193
","0060
","50
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",671,"U
","1
","0026350
","043
"
"3010264
","03
","30
","193
","0060
","50
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",671,"U
","1
","0026350
","043
"
"3010264
","04
","30
","193
","0060
","50
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",671,"U
","1
","0026350
","043
"
"3010264
","05
","30
","193
","0060
","50
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",671,"U
","1
","0026350
","043
"
"3010336
","02
","30
","193
","0181
","50
","0216
","01
","0
",1,"-
",4,"1
","1
","03
","1
","
","
",772,"U
","2
","0026360
","044
"
"3010336
","03
","30
","193
","0181
","50
","0216
","01
","0
",0,"-
",4,"1
","1
","05
","1
","
","
",772,"U
","2
","0026360
","044
"
"3010336
","04
","30
","193
","0181
","50
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",772,"U
","2
","0026360
","044
"
"3010336
","05
","30
","193
","0181
","50
","0216
","01
","0
",0,"-
",4,"1
","1
","04
","1
","
","
",772,"U
","2
","0026360
","044
"
"3010362
","02
","30
","193
","0217
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",682,"U
","4
","0026370
","046
"
"3010362
","04
","30
","193
","0217
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",682,"U
","4
","0026370
","046
"
"3010457
","01
","30
","193
","0230
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",761,"U
","2
","0026380
","044
"
"3010457
","02
","30
","193
","0230
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",761,"U
","2
","0026380
","044
"
"3010457
","03
","30
","193
","0230
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","07
","1
","
","
",761,"U
","2
","0026380
","044
"
"3010457
","04
","30
","193
","0230
","50
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",761,"U
","2
","0026380
","044
"
"3010461
","01
","30
","193
","0231
","50
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",741,"U
","2
","0026390
","044
"
"3010461
","02
","30
","193
","0231
","50
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",741,"U
","2
","0026390
","044
"
"3010461
","05
","30
","193
","0231
","50
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",741,"U
","2
","0026390
","044
"
"3010483
","01
","30
","193
","0232
","50
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",758,"U
","2
","0026400
","044
"
"3010483
","02
","30
","193
","0232
","50
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",758,"U
","2
","0026400
","044
"
"3010483
","03
","30
","193
","0232
","50
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",758,"U
","2
","0026400
","044
"
"3010483
","04
","30
","193
","0232
","50
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",758,"U
","2
","0026400
","044
"
"3010483
","05
","30
","193
","0232
","50
","0216
","01
","1
",1,"-
",5,"1
","2
","03
","1
","
","
",758,"U
","2
","0026400
","044
"
"3100223
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",963,"U
","3
","0026410
","034
"
"3100223
","02
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",2,"1
","2
","03
","1
","
","
",963,"U
","3
","0026410
","034
"
"3100223
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",963,"U
","3
","0026410
","034
"
"3100232
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1039,"U
","2
","0026420
","033
"
"3100232
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1039,"U
","2
","0026420
","033
"
"3100232
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1039,"U
","2
","0026420
","033
"
"3100232
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","1
","
","
",1039,"U
","2
","0026420
","033
"
"3100232
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1039,"U
","2
","0026420
","033
"
"3100243
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",985,"U
","2
","0026430
","033
"
"3100243
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",985,"U
","2
","0026430
","033
"
"3100243
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",985,"U
","2
","0026430
","033
"
"3100243
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",985,"U
","2
","0026430
","033
"
"3100243
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",985,"U
","2
","0026430
","033
"
"3100349
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1072,"U
","2
","0026440
","033
"
"3100349
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1072,"U
","2
","0026440
","033
"
"3100349
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",1072,"U
","2
","0026440
","033
"
"3100409
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1182,"U
","2
","0026450
","033
"
"3100409
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1182,"U
","2
","0026450
","033
"
"3100409
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1182,"U
","2
","0026450
","033
"
"3100409
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1182,"U
","2
","0026450
","033
"
"3100409
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","06
","1
","
","
",1182,"U
","2
","0026450
","033
"
"3100448
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1161,"U
","4
","0026460
","035
"
"3100448
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","2
","02
","01
",1161,"U
","4
","0026460
","035
"
"3100448
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1161,"U
","4
","0026460
","035
"
"3100448
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",1161,"U
","4
","0026460
","035
"
"3100448
","05
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",3,"1
","2
","03
","1
","
","
",1161,"U
","4
","0026460
","035
"
"3100526
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1031,"U
","3
","0026470
","034
"
"3100526
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1031,"U
","3
","0026470
","034
"
"3100526
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1031,"U
","3
","0026470
","034
"
"3100526
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1031,"U
","3
","0026470
","034
"
"3100526
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1031,"U
","3
","0026470
","034
"
"3100554
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1133,"U
","2
","0026480
","033
"
"3100554
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1133,"U
","2
","0026480
","033
"
"3100554
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","08
","1
","
","
",1133,"U
","2
","0026480
","033
"
"3100570
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1456,"U
","2
","0026490
","033
"
"3100570
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1456,"U
","2
","0026490
","033
"
"3100570
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",1456,"U
","2
","0026490
","033
"
"3100570
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1456,"U
","2
","0026490
","033
"
"3100570
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1456,"U
","2
","0026490
","033
"
"3100582
","01
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",5,"1
","2
","01
","1
","
","
",1234,"U
","4
","0026500
","035
"
"3100582
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",1234,"U
","4
","0026500
","035
"
"3100582
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","1
","03
","2
","02
","02
",1234,"U
","4
","0026500
","035
"
"3100582
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1234,"U
","4
","0026500
","035
"
"3100582
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",1234,"U
","4
","0026500
","035
"
"3100590
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","1
","03
","1
","
","
",1224,"U
","4
","0026510
","035
"
"3100590
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1224,"U
","4
","0026510
","035
"
"3100623
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",953,"U
","3
","0026520
","034
"
"3100623
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",953,"U
","3
","0026520
","034
"
"3100623
","03
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",5,"1
","2
","07
","1
","
","
",953,"U
","3
","0026520
","034
"
"3100623
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",953,"U
","3
","0026520
","034
"
"3100623
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",953,"U
","3
","0026520
","034
"
"3100638
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1304,"U
","4
","0026530
","035
"
"3100638
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1304,"U
","4
","0026530
","035
"
"3100638
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1304,"U
","4
","0026530
","035
"
"3100638
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1304,"U
","4
","0026530
","035
"
"3100734
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",952,"U
","3
","0026540
","034
"
"3100734
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","07
","2
","02
","05
",952,"U
","3
","0026540
","034
"
"3100734
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",952,"U
","3
","0026540
","034
"
"3100734
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","2
","02
","02
",952,"U
","3
","0026540
","034
"
"3100754
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",956,"U
","3
","0026550
","034
"
"3100754
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",956,"U
","3
","0026550
","034
"
"3100754
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",956,"U
","3
","0026550
","034
"
"3100754
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",956,"U
","3
","0026550
","034
"
"3100754
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",956,"U
","3
","0026550
","034
"
"3100790
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",993,"U
","3
","0026560
","034
"
"3100790
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",993,"U
","3
","0026560
","034
"
"3100790
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",993,"U
","3
","0026560
","034
"
"3100790
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",993,"U
","3
","0026560
","034
"
"3100790
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",993,"U
","3
","0026560
","034
"
"3100811
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1020,"U
","3
","0026570
","034
"
"3100811
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1020,"U
","3
","0026570
","034
"
"3100811
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","07
","1
","
","
",1020,"U
","3
","0026570
","034
"
"3100811
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1020,"U
","3
","0026570
","034
"
"3100811
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1020,"U
","3
","0026570
","034
"
"3100827
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","2
","02
","03
",1049,"U
","2
","0026580
","033
"
"3100827
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1049,"U
","2
","0026580
","033
"
"3100827
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1049,"U
","2
","0026580
","033
"
"3100827
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","07
","1
","
","
",1049,"U
","2
","0026580
","033
"
"3100827
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1049,"U
","2
","0026580
","033
"
"3100849
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1125,"U
","2
","0026590
","033
"
"3100849
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",1125,"U
","2
","0026590
","033
"
"3100849
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",1125,"U
","2
","0026590
","033
"
"3100849
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1125,"U
","2
","0026590
","033
"
"3100849
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1125,"U
","2
","0026590
","033
"
"3100949
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1044,"U
","3
","0026600
","034
"
"3100949
","02
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",3,"1
","2
","02
","1
","
","
",1044,"U
","3
","0026600
","034
"
"3100949
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1044,"U
","3
","0026600
","034
"
"3100949
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1044,"U
","3
","0026600
","034
"
"3101032
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",853,"U
","3
","0026610
","034
"
"3101032
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",853,"U
","3
","0026610
","034
"
"3101032
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","06
","1
","
","
",853,"U
","3
","0026610
","034
"
"3101032
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",853,"U
","3
","0026610
","034
"
"3101401
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1047,"U
","3
","0026620
","034
"
"3101401
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1047,"U
","3
","0026620
","034
"
"3101401
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",1047,"U
","3
","0026620
","034
"
"3101401
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1047,"U
","3
","0026620
","034
"
"3101401
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","07
","1
","
","
",1047,"U
","3
","0026620
","034
"
"3101403
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1006,"U
","3
","0026630
","034
"
"3101403
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1006,"U
","3
","0026630
","034
"
"3101403
","03
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",4,"1
","2
","03
","1
","
","
",1006,"U
","3
","0026630
","034
"
"3101403
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1006,"U
","3
","0026630
","034
"
"3101403
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1006,"U
","3
","0026630
","034
"
"3101417
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1085,"U
","3
","0026640
","034
"
"3101417
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1085,"U
","3
","0026640
","034
"
"3101417
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1085,"U
","3
","0026640
","034
"
"3101417
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1085,"U
","3
","0026640
","034
"
"3101417
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1085,"U
","3
","0026640
","034
"
"3101435
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","2
","02
","02
",1020,"U
","3
","0026650
","034
"
"3101435
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1020,"U
","3
","0026650
","034
"
"3101435
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1020,"U
","3
","0026650
","034
"
"3101435
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",1020,"U
","3
","0026650
","034
"
"3101435
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1020,"U
","3
","0026650
","034
"
"3101451
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1047,"U
","3
","0026660
","034
"
"3101451
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","1
","
","
",1047,"U
","3
","0026660
","034
"
"3101451
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","2
","02
","03
",1047,"U
","3
","0026660
","034
"
"3101476
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1145,"U
","3
","0026670
","034
"
"3101476
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1145,"U
","3
","0026670
","034
"
"3101476
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1145,"U
","3
","0026670
","034
"
"3101476
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1145,"U
","3
","0026670
","034
"
"3101476
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1145,"U
","3
","0026670
","034
"
"3101485
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",1173,"U
","4
","0026680
","035
"
"3101485
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1173,"U
","4
","0026680
","035
"
"3101485
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",1173,"U
","4
","0026680
","035
"
"3101485
","04
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",5,"1
","2
","07
","1
","
","
",1173,"U
","4
","0026680
","035
"
"3101485
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1173,"U
","4
","0026680
","035
"
"3101567
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",1132,"U
","2
","0026690
","033
"
"3101567
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1132,"U
","2
","0026690
","033
"
"3101567
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",1132,"U
","2
","0026690
","033
"
"3101567
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",1132,"U
","2
","0026690
","033
"
"3101567
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1132,"U
","2
","0026690
","033
"
"3101588
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","11
","2
","03
","02
",1095,"U
","2
","0026700
","033
"
"3101588
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1095,"U
","2
","0026700
","033
"
"3101588
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",1095,"U
","2
","0026700
","033
"
"3101588
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","08
","1
","
","
",1095,"U
","2
","0026700
","033
"
"3101631
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1201,"U
","4
","0026710
","035
"
"3101631
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1201,"U
","4
","0026710
","035
"
"3101631
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1201,"U
","4
","0026710
","035
"
"3101631
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1201,"U
","4
","0026710
","035
"
"3101642
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",919,"U
","3
","0026720
","034
"
"3101642
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",919,"U
","3
","0026720
","034
"
"3101642
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","10
","2
","02
","06
",919,"U
","3
","0026720
","034
"
"3101642
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",919,"U
","3
","0026720
","034
"
"3101707
","01
","31
","050
","0001
","52
","0216
","01
","0
