PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","01
","-
","1
","1
","1
","72
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","2
","003000
","00
","1
",9371,22365,"00515
","13
"
"0915
","6
","13A138
","27
","40113
","2
","1
","0
","03
","-
","1
","3
","1
","32
","-
","1
","04
","3
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",9371,0,"00515
","13
"
"0915
","6
","13A138
","27
","40113
","2
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",9371,0,"00515
","13
"
"0915
","2
","13A138
","27
","40113
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",9371,0,"00515
","13
"
"0915
","6
","13A138
","27
","40113
","4
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","1
","001000
","00
","
",9371,0,"00515
","13
"
"0915
","5
","11B131
","27
","40245
","4
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","2
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","03
","3
","2
","1
","01
","5
","5
","2
","1
","000800
","00
","1
",7914,20409,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","2
","1
","0
","03
","-
","1
","3
","2
","24
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","1
","000800
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","2
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","02
","5
","2
","1
","01
","5
","5
","3
","1
","000500
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","3
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","07
","5
","2
","5
","01
","1
","2
","3
","1
","999999
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","3
","1
","0
","02
","-
","1
","2
","2
","24
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7914,20409,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","3
","1
","0
","03
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","3
","1
","0
","04
","-
","3
","3
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","4
","1
","0
","03
","-
","1
","3
","2
","37
","-
","1
","06
","5
","2
","6
","01
","3
","7
","3
","2
","999999
","00
","
",7914,0,"00516
","11
"
"0915
","5
","11B131
","27
","40245
","4
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",7914,20409,"00516
","11
"
"0915
","4
","13B142
","27
","40261
","4
","1
","0
","02
","-
","1
","7
","2
","38
","-
","1
","03
","3
","2
","6
","01
","7
","5
","3
","1
","000800
","00
","1
",5763,13754,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","1
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","2
","002500
","00
","1
",5763,13754,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","4
","1
","0
","03
","-
","1
","7
","2
","30
","-
","1
","03
","3
","2
","6
","01
","7
","5
","3
","1
","000800
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","4
","1
","0
","01
","-
","1
","1
","2
","69
","-
","1
","02
","4
","2
","6
","01
","7
","5
","1
","1
","001200
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","2
","1
","0
","03
","-
","1
","3
","1
","24
","-
","1
","04
","3
","2
","6
","01
","3
","5
","3
","2
","004000
","00
","1
",5763,13754,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","2
","1
","0
","02
","-
","1
","3
","1
","35
","-
","1
","07
","5
","2
","6
","01
","1
","7
","3
","2
","999999
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","2
","1
","0
","04
","-
","1
","8
","2
","31
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","001600
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","2
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","3
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","3
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5763,0,"00517
","13
"
"0915
","4
","13B142
","27
","40261
","3
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","03
","3
","2
","1
","01
","4
","4
","2
","1
","001800
","00
","1
",5763,13754,"00517
","13
"
"0915
","1
","11B145
","27
","40266
","3
","1
","0
","05
","-
","1
","3
","2
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","03
","-
","1
","3
","1
","28
","-
","1
","03
","3
","2
","1
","01
","5
","6
","3
","1
","999999
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","3
","1
","0
","03
","-
","1
","3
","1
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",6344,16361,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","06
","-
","1
","5
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","3
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","03
","3
","2
","5
","01
","3
","5
","3
","2
","002000
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","3
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","04
","3
","2
","5
","01
","5
","7
","3
","2
","002400
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","03
","-
","1
","5
","1
","25
","-
","1
","07
","2
","2
","1
","01
","3
","5
","3
","2
","002300
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","06
","-
","1
","5
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","05
","-
","1
","3
","2
","23
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","08
","-
","1
","5
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","01
","-
","1
","1
","1
","50
","-
","2
","02
","1
","2
","5
","04
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","04
","-
","1
","3
","1
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","04
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6344,16361,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","01
","-
","1
","1
","2
","44
","-
","1
","06
","2
","2
","2
","01
","4
","4
","3
","2
","002500
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","2
","1
","0
","05
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","04
","-
","1
","3
","2
","26
","-
","1
","04
","2
","2
","5
","01
","5
","4
","3
","2
","001800
","00
","1
",6344,16361,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","4
","1
","0
","07
","-
","1
","5
","1
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","1
","11B145
","27
","40266
","3
","1
","0
","04
","-
","1
","3
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6344,0,"00518
","11
"
"0915
","8
","13A136
","27
","40267
","4
","1
","1
","01
","-
","1
","1
","2
","20
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",6123,14613,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","1
","1
","0
","04
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","1
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",6123,14613,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","1
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","2
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","07
","5
","2
","5
","01
","2
","5
","1
","2
","999999
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","2
","1
","0
","06
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","2
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","2
","999999
","00
","1
",6123,14613,"00519
","13
"
"0915
","2
","13A136
","27
","40267
","2
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","2
","13A136
","27
","40267
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","2
","13A136
","27
","40267
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","5
","13A136
","27
","40267
","3
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","3
","1
","0
","05
","-
","1
","5
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","3
","1
","0
","04
","-
","1
","5
","1
","23
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","3
","1
","0
","03
","-
","1
","3
","2
","46
","-
","1
","04
","3
","2
","6
","01
","3
","5
","3
","2
","003500
","00
","
",6123,0,"00519
","13
"
"0915
","8
","13A136
","27
","40267
","3
","1
","0
","02
","-
","1
","3
","2
","48
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","003500
","00
","1
",6123,14613,"00519
","13
"
"0915
","1
","12B145
","27
","40270
","3
","1
","0
","03
","-
","1
","3
","2
","40
","-
","1
","07
","5
","2
","2
","01
","1
","5
","3
","2
","999999
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","2
","1
","0
","01
","-
","1
","1
","1
","63
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","2
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",8386,20778,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","3
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","03
","3
","2
","5
","01
","4
","5
","2
","1
","000750
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","3
","1
","0
","02
","-
","1
","2
","2
","60
","-
","1
","02
","6
","2
","5
","01
","4
","5
","2
","1
","000750
","00
","1
",8386,20778,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","3
","1
","0
","04
","-
","1
","5
","2
","16
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","02
","-
","1
","2
","2
","30
","-
","1
","04
","3
","1
","5
","07
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","05
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",8386,0,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","06
","-
","1
","7
","2
","18
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",8386,20778,"00520
","12
"
"0915
","1
","12B145
","27
","40270
","1
","1
","0
","01
","-
","1
","1
","1
","36
","-
","2
","07
","5
","2
","5
","01
","1
","5
","2
","2
","003000
","00
","
",8386,0,"00520
","12
"
"0915
","5
","12B131
","27
","40274
","4
","1
","0
","04
","-
","1
","3
","2
","32
","-
","1
","04
","3
","2
","6
","01
","3
","4
","3
","2
","999999
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","4
","1
","0
","05
","-
","1
","3
","2
","38
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","4
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","02
","4
","2
","5
","07
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","4
","1
","0
","03
","-
","1
","3
","2
","37
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","004500
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","4
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",6461,16008,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","2
","1
","0
","03
","-
","1
","3
","1
","55
","-
","1
","02
","5
","2
","6
","01
","5
","3
","3
","2
","002000
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","2
","1
","0
","01
","-
","1
","1
","1
","77
","-
","1
","00
","
","2
","5
","08
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","2
","1
","0
","02
","-
","1
","2
","2
","76
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6461,16008,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","02
","-
","1
","5
","1
","25
","-
","1
","07
","4
","2
","5
","01
","7
","2
","3
","1
","999999
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","04
","-
","1
","4
","2
","84
","-
","1
","02
","5
","2
","4
","07
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","05
","-
","1
","5
","2
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6461,16008,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","01
","-
","1
","1
","2
","64
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","1
","1
","0
","06
","-
","1
","5
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","3
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6461,0,"00521
","12
"
"0915
","5
","12B131
","27
","40274
","3
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","04
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",6461,16008,"00521
","12
"
"0915
","3
","12B143
","27
","40390
","3
","1
","0
","01
","-
","1
","1
","2
","66
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","1
",6207,15379,"00522
","12
"
"0915
","3
","12B143
","27
","40390
","2
","1
","0
","01
","-
","1
","1
","2
","82
","-
","1
","02
","3
","2
","4
","07
","
","
","
","
","
","00
","1
",6207,15379,"00522
","12
"
"0915
","3
","12B143
","27
","40390
","1
","1
","0
","01
","-
","1
","1
","1
","66
","-
","1
","02
","6
","2
","1
","01
","7
","3
","2
","1
","002000
","00
","
",6207,0,"00522
","12
"
"0915
","3
","12B143
","27
","40390
","1
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","04
","3
","2
","6
","01
","5
","4
","3
","1
","000600
","00
","
",6207,0,"00522
","12
"
"0915
","3
","12B143
","27
","40390
","1
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6207,15379,"00522
","12
"
"0915
","3
","12B143
","27
","40390
","4
","1
","0
","01
","-
","1
","1
","2
","58
","-
","1
","06
","3
","2
","6
","01
","3
","5
","3
","2
","003000
","00
","1
",6207,15379,"00522
","12
"
"0915
","7
","12A137
","27
","40399
","1
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","1
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","08
","2
","2
","5
","01
","1
","2
","3
","1
","999999
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","3
","1
","0
","02
","-
","1
","2
","2
","59
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6112,15144,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","3
","1
","0
","01
","-
","1
","1
","1
","67
","-
","1
","07
","5
","2
","5
","01
","1
","2
","3
","1
","999999
","00
","
",6112,0,"00523
","12
"
"0915
","6
","12A137
","27
","40399
","4
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","4
","1
","0
","02
","-
","1
","3
","2
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",6112,15144,"00523
","12
"
"0915
","6
","12A137
","27
","40399
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","1
","1
","0
","03
","-
","1
","3
","2
","26
","-
","1
","08
","2
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","1
",6112,15144,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","1
","1
","0
","05
","-
","1
","3
","1
","28
","-
","1
","08
","2
","2
","6
","01
","1
","4
","3
","2
","999999
","00
","
",6112,0,"00523
","12
"
"0915
","5
","12A137
","27
","40399
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","2
","1
","0
","02
","-
","1
","2
","1
","57
","-
","1
","07
","5
","2
","1
","01
","1
","5
","3
","2
","003000
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","2
","1
","0
","03
","-
","1
","4
","2
","73
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","2
","1
","0
","01
","-
","1
","1
","2
","55
","-
","1
","06
","3
","2
","1
","01
","2
","5
","1
","2
","005000
","00
","1
",6112,15144,"00523
","12
"
"0915
","7
","12A137
","27
","40399
","1
","1
","0
","04
","-
","1
","3
","1
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6112,0,"00523
","12
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","1
","1
","0
","03
","-
","3
","5
","1
","24
","-
","1
","03
","3
","2
","1
","01
","7
","3
","3
","1
","001200
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","1
","1
","0
","02
","-
","3
","3
","2
","27
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","1
","1
","0
","04
","-
","3
","5
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","1
","1
","0
","05
","-
","3
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","1
","1
","0
","01
","-
","1
","1
","1
","74
","-
","1
","02
","2
","2
","6
","10
","
","
","
","
","
","00
","1
",6233,16075,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","2
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","02
","3
","2
","1
","01
","6
","1
","3
","1
","001200
","00
","1
",6233,16075,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","2
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","2
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","1
","1
","6
","01
","4
","5
","5
","1
","001000
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","02
","6
","2
","2
","01
","4
","4
","2
","1
","000200
","00
","1
",6233,16075,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","07
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","11B144
","28
","40130
","4
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6233,0,"00524
","11
"
"0915
","2
","12B144
","28
","40131
","1
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","1
","000300
","00
","1
",7820,19376,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","1
","1
","0
","03
","-
","1
","3
","1
","37
","-
","1
","07
","5
","2
","6
","04
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","3
","1
","0
","04
","-
","1
","5
","2
","24
","-
","1
","07
","5
","1
","6
","01
","1
","5
","3
","2
","004800
","00
","1
",7820,19376,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","3
","1
","0
","01
","-
","1
","1
","2
","78
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","3
","1
","0
","03
","-
","1
","5
","1
","59
","-
","1
","09
","2
","2
","5
","01
","1
","5
","3
","2
","010000
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","3
","1
","0
","02
","-
","1
","3
","2
","59
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","2
","1
","0
","02
","-
","1
","6
","2
","66
","-
","1
","07
","5
","2
","6
","08
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","2
","1
","0
","01
","-
","1
","1
","2
","71
","-
","1
","06
","3
","2
","6
","08
","
","
","
","
","
","00
","1
",7820,19376,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","4
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","07
","5
","2
","5
","01
","7
","2
","3
","2
","020000
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","4
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","08
","2
","2
","5
","01
","7
","6
","3
","3
","008000
","00
","1
",7820,19376,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","1
","1
","0
","02
","-
","1
","2
","2
","67
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","4
","1
","0
","03
","-
","1
","3
","2
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","2
","12B144
","28
","40131
","4
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7820,0,"00525
","12
"
"0915
","6
","11A138
","28
","40138
","4
","1
","1
","03
","-
","1
","3
","1
","32
","-
","2
","03
","3
","2
","6
","01
","4
","4
","3
","1
","000750
","00
","
",6866,0,"00526
","11
"
"0915
","6
","11A138
","28
","40138
","4
","1
","1
","01
","-
","1
","1
","1
","49
","-
","1
","02
","3
","2
","5
","01
","5
","5
","2
","1
","001000
","00
","
