PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","47
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",4242,0,"00425
","12
"
"0315
","3
","12A145
","19
","40591
","1
","1
","0
","02
","-
","1
","2
","2
","22
","-
","1
","07
","4
","2
","5
","01
","4
","4
","3
","2
","999999
","00
","
",4242,0,"00425
","12
"
"0315
","3
","12A145
","19
","40591
","1
","1
","0
","04
","-
","1
","6
","1
","22
","-
","1
","04
","2
","2
","6
","01
","7
","5
","3
","1
","999999
","00
","1
",4242,10337,"00425
","12
"
"0315
","8
","12B128
","20
","00055
","2
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","07
","5
","2
","5
","01
","3
","7
","3
","2
","004500
","00
","1
",3110,9460,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","1
","1
","0
","02
","-
","1
","3
","2
","42
","-
","1
","02
","6
","2
","6
","01
","4
","4
","2
","1
","000400
","00
","
",3110,0,"00426
","12
"
"0315
","5
","12B128
","20
","00055
","3
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","3
","1
","0
","03
","-
","1
","3
","2
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","3
","1
","0
","02
","-
","1
","5
","2
","21
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","3
","1
","0
","01
","-
","1
","1
","2
","73
","-
","1
","02
","4
","2
","4
","07
","
","
","
","
","
","00
","1
",3110,9460,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","3
","1
","0
","04
","-
","1
","5
","1
","42
","-
","1
","07
","5
","2
","4
","01
","1
","5
","3
","2
","999999
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","4
","1
","0
","01
","-
","1
","1
","2
","22
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","4
","1
","0
","02
","-
","1
","6
","2
","19
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",3110,6307,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","2
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","2
","1
","0
","03
","-
","1
","3
","2
","27
","-
","1
","07
","4
","2
","6
","01
","1
","7
","3
","2
","999999
","00
","
",3110,0,"00426
","12
"
"0315
","8
","12B128
","20
","00055
","1
","1
","0
","01
","-
","1
","1
","2
","69
","-
","1
","05
","4
","2
","6
","08
","
","
","
","
","
","00
","1
",3110,6307,"00426
","12
"
"0315
","8
","11B128
","20
","00122
","1
","1
","0
","05
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","1
","1
","0
","03
","-
","1
","3
","2
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","05
","-
","1
","5
","2
","36
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","02
","-
","1
","3
","1
","39
","-
","1
","03
","3
","2
","5
","01
","5
","6
","5
","1
","001000
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","04
","-
","1
","5
","2
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","02
","6
","2
","4
","01
","5
","5
","2
","1
","000500
","00
","1
",2737,11077,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","06
","-
","1
","5
","2
","28
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","2
","1
","0
","03
","-
","1
","5
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","3
","1
","0
","01
","-
","1
","1
","2
","54
","-
","1
","03
","3
","2
","6
","01
","7
","2
","2
","2
","002000
","00
","1
",2737,8307,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","3
","1
","0
","03
","-
","1
","3
","2
","32
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","000800
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","3
","1
","0
","02
","-
","1
","4
","2
","92
","-
","1
","00
","
","2
","4
","10
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","4
","1
","1
","01
","-
","1
","1
","2
","35
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","003500
","00
","1
",2737,2769,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","1
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","07
","5
","2
","5
","10
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","1
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","02
","3
","2
","5
","01
","5
","5
","2
","1
","000500
","00
","1
",2737,5538,"00427
","11
"
"0315
","8
","11B128
","20
","00122
","1
","1
","0
","04
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",2737,0,"00427
","11
"
"0315
","6
","13A132
","20
","40133
","1
","1
","0
","03
","-
","1
","2
","1
","42
","-
","1
","03
","3
","2
","1
","04
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","3
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6312,15102,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","1
","1
","0
","02
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","4
","13A132
","20
","40133
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","1
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","06
","3
","2
","6
","01
","4
","4
","2
","1
","001200
","00
","1
",6312,15102,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","4
","1
","0
","02
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","4
","1
","0
","01
","-
","1
","1
","2
","22
","-
","1
","03
","3
","2
","6
","01
","3
","4
","3
","1
","000800
","00
","1
",6312,15102,"00428
","13
"
"0315
","4
","13A132
","20
","40133
","2
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","4
","13A132
","20
","40133
","2
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","2
","1
","0
","04
","-
","1
","4
","1
","46
","-
","1
","02
","6
","2
","2
","01
","5
","5
","2
","1
","000700
","00
","1
",6312,15102,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","3
","1
","0
","02
","-
","1
","2
","1
","22
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","1
","001000
","00
","
",6312,0,"00428
","13
"
"0315
","6
","13A132
","20
","40133
","3
","1
","0
","03
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6312,0,"00428
","13
"
"0315
","6
","11A132
","20
","40136
","4
","1
","0
","01
","-
","1
","1
","2
","44
","-
","1
","04
","3
","2
","3
","01
","2
","3
","1
","3
","010000
","00
","1
",5614,14626,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","4
","1
","0
","02
","-
","1
","3
","1
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","4
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","2
","11A132
","20
","40136
","3
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","2
","11A132
","20
","40136
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","3
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","08
","2
","2
","5
","01
","3
","7
","3
","2
","999999
","00
","1
",5614,14626,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","1
","1
","0
","04
","-
","1
","5
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","3
","1
","0
","04
","-
","1
","3
","1
","18
","-
","1
","04
","2
","2
","6
","01
","4
","4
","5
","2
","999999
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","2
","1
","0
","01
","-
","1
","1
","2
","81
","-
","2
","00
","
","2
","4
","10
","
","
","
","
","
","00
","1
",5614,14626,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","1
","1
","0
","03
","-
","1
","3
","2
","38
","-
","1
","04
","4
","2
","6
","01
","3
","5
","5
","1
","000800
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","1
","1
","0
","02
","-
","1
","3
","1
","48
","-
","2
","00
","
","2
","6
","10
","
","
","
","
","
","00
","
",5614,0,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","1
","1
","0
","01
","-
","1
","1
","2
","72
","-
","1
","02
","3
","2
","4
","01
","4
","4
","2
","1
","000150
","00
","1
",5614,14626,"00429
","11
"
"0315
","6
","11A132
","20
","40136
","3
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","04
","2
","2
","6
","01
","1
","5
","2
","2
","999999
","00
","
",5614,0,"00429
","11
"
"0315
","2
","11A146
","20
","40158
","1
","1
","0
","02
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6528,0,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","1
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6528,0,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","4
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","02
","3
","2
","5
","01
","5
","5
","3
","2
","001500
","00
","
",6528,0,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","4
","1
","0
","03
","-
","1
","3
","1
","30
","-
","1
","03
","3
","1
","6
","01
","3
","5
","3
","2
","002000
","00
","
",6528,0,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","4
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","000450
","00
","1
",6528,17007,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","1
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","08
","2
","2
","3
","01
","5
","5
","2
","1
","000600
","00
","1
",6528,17007,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","3
","1
","0
","01
","-
","1
","1
","2
","32
","-
","1
","07
","5
","2
","1
","01
","3
","7
","3
","2
","004000
","00
","
",6528,0,"00430
","11
"
"0315
","2
","11A146
","20
","40158
","3
","1
","0
","02
","-
","1
","2
","1
","32
","-
","1
","07
","5
","2
","1
","01
","3
","5
","3
","2
","004000
","00
","1
",6528,17007,"00430
","11
"
"0315
","2
","13A146
","20
","40163
","2
","1
","0
","01
","-
","1
","1
","2
","65
","-
","1
","07
","5
","2
","4
","08
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","2
","1
","0
","02
","-
","1
","3
","1
","29
","-
","1
","04
","3
","2
","2
","01
","7
","2
","2
","1
","001500
","00
","1
",5364,12834,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","4
","1
","0
","02
","-
","1
","4
","2
","57
","-
","1
","05
","4
","2
","5
","07
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","4
","1
","0
","03
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","3
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","06
","4
","2
","1
","01
","3
","5
","3
","2
","999999
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","000500
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","1
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","004000
","00
","1
",5364,12834,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","1
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","3
","1
","0
","03
","-
","1
","3
","2
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",5364,0,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","3
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","04
","3
","2
","1
","01
","7
","2
","2
","3
","001000
","00
","1
",5364,12834,"00431
","13
"
"0315
","2
","13A146
","20
","40163
","4
","1
","0
","01
","-
","1
","1
","2
","32
","-
","1
","08
","2
","2
","6
","01
","2
","5
","3
","2
","999999
","00
","1
",5364,12834,"00431
","13
"
"0315
","1
","12A147
","20
","40254
","2
","1
","0
","01
","-
","1
","1
","2
","47
","-
","1
","02
","5
","2
","5
","01
","7
","2
","3
","2
","002000
","00
","1
",6318,15396,"00432
","12
"
"0315
","1
","12A147
","20
","40254
","4
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","04
","3
","1
","6
","01
","3
","7
","3
","2
","011000
","00
","1
",6318,15396,"00432
","12
"
"0315
","1
","12A147
","20
","40254
","3
","1
","0
","02
","-
","1
","3
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6318,0,"00432
","12
"
"0315
","1
","12A147
","20
","40254
","3
","1
","0
","03
","-
","1
","3
","2
","06
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6318,0,"00432
","12
"
"0315
","1
","12A147
","20
","40254
","3
","1
","0
","04
","-
","1
","3
","1
","05
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6318,0,"00432
","12
"
"0315
","1
","12A147
","20
","40254
","3
","1
","0
","01
","-
","1
","1
","2
","26
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","1
",6318,15396,"00432
","12
"
"0315
","5
","12A133
","20
","40265
","3
","1
","0
","04
","-
","1
","4
","1
","54
","-
","1
","07
","5
","2
","5
","01
","2
","7
","3
","2
","007500
","00
","1
",6601,16085,"00433
","12
"
"0315
","2
","12A133
","20
","40265
","3
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","3
","1
","0
","05
","-
","1
","2
","2
","50
","-
","1
","07
","4
","2
","5
","01
","4
","4
","2
","1
","005000
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","4
","1
","0
","07
","-
","1
","5
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","4
","12A133
","20
","40265
","4
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","4
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","04
","2
","1
","5
","01
","5
","6
","2
","1
","001500
","00
","1
",6601,16085,"00433
","12
"
"0315
","4
","12A133
","20
","40265
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","4
","12A133
","20
","40265
","4
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","4
","1
","0
","04
","-
","1
","5
","2
","22
","-
","2
","03
","3
","1
","5
","06
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","4
","12A133
","20
","40265
","4
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","2
","1
","0
","01
","-
","1
","1
","1
","35
","-
","1
","03
","3
","2
","1
","01
","6
","1
","3
","1
","000500
","00
","1
",6601,16085,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","2
","1
","0
","03
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","2
","1
","0
","02
","-
","1
","2
","2
","35
","-
","2
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","02
","-
","1
","3
","2
","28
","-
","2
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6601,16085,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","06
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","04
","-
","1
","5
","2
","24
","-
","1
","07
","2
","1
","5
","06
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","07
","-
","1
","3
","1
","23
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","03
","-
","1
","3
","1
","26
","-
","1
","07
","2
","1
","6
","01
","3
","5
","5
","1
","999999
","00
","
",6601,0,"00433
","12
"
"0315
","5
","12A133
","20
","40265
","1
","1
","0
","05
","-
","1
","5
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","2
","12A133
","20
","40265
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","2
","12A133
","20
","40265
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6601,0,"00433
","12
"
"0315
","4
","12B134
","20
","40281
","4
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","07
","4
","2
","4
","07
","
","
","
","
","
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","4
","1
","0
","03
","-
","1
","3
","1
","30
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","004000
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","1
","1
","1
","02
","-
","1
","2
","2
","38
","-
","1
","07
","5
","2
","5
","01
","3
","7
","3
","2
","004300
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","1
","1
","1
","03
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","4
","1
","0
","02
","-
","1
","3
","2
","29
","-
","1
","07
","5
","2
","6
","01
","3
","5
","2
","2
","004000
","00
","1
",5542,13505,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","1
","1
","1
","01
","-
","1
","1
","1
","44
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","003200
","00
","1
",5542,13505,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","2
","1
","0
","03
","-
","1
","3
","2
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","2
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","1
",5542,13505,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","2
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","07
","5
","2
","5
","01
","2
","7
","3
","2
","999999
","00
","
",5542,0,"00434
","12
"
"0315
","4
","12B134
","20
","40281
","1
","1
","1
","04
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5542,0,"00434
","12
"
"0315
","4
","11B134
","20
","40282
","3
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","03
","2
","2
","6
","01
","3
","4
","3
","2
","001500
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","3
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","3
","1
","0
","04
","-
","1
","5
","2
","18
","-
","1
","03
","2
","2
","1
","07
","
","
","
","
","
","00
","1
",6058,15782,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","3
","1
","0
","05
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","3
","1
","0
","02
","-
","1
","3
","1
","16
","-
","1
","02
","4
","2
","6
","01
","7
","3
","3
","1
","001200
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","4
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","4
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6058,15782,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","4
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","2
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","07
","5
","1
","5
","01
","3
","7
","3
","2
","004000
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","1
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","06
","3
","2
","1
","01
","1
","5
","3
","2
","007500
","00
","1
",6058,15782,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","2
","1
","0
","03
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","2
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","1
",6058,15782,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","1
","1
","0
","02
","-
","1
","2
","2
","46
","-
","1
","07
","4
","2
","1
","01
","1
","5
","3
","2
","007500
","00
","
",6058,0,"00435
","11
"
"0315
","4
","11B134
","20
","40282
","1
","1
","0
","03
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6058,0,"00435
","11
"
"0315
","7
","12A131
","20
","40362
","2
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","03
","2
","2
","2
","01
","5
","5
","5
","1
","000400
","00
","1
",5045,5115,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","1
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","03
","2
","2
","5
","07
","
","
","
","
","
","00
","1
",5045,10231,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","1
","1
","0
","03
","-
","1
","5
","1
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5045,0,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","1
","1
","0
","01
","-
","1
","1
","1
","57
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","1
","001100
","00
","
",5045,0,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","4
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","06
","2
","2
","6
","01
","3
","4
","3
","2
","004000
","00
","1
",5045,10231,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","3
","1
","0
","03
","-
","1
","3
","2
","19
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",5045,15346,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","3
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","07
","4
","2
","5
","01
","2
","7
","3
","2
","008000
","00
","
",5045,0,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","4
","1
","0
","02
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5045,0,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","4
","1
","0
","03
","-
","1
","4
","2
","74
","-
","1
","02
","6
","2
","6
","10
","
","
","
","
","
","00
","
",5045,0,"00436
","12
"
"0315
","7
","12A131
","20
","40362
","3
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","08
","3
","2
","5
","01
","5
","7
","3
","2
","014000
","00
","
",5045,0,"00436
","12
"
"0315
","3
","12A145
","20
","40409
","1
","1
","0
","02
","-
","1
","3
","2
","25
","-
","1
","04
","3
","2
","6
","01
","5
","5
","2
","2
","001700
","00
","
",6253,0,"00437
","12
"
"0315
","3
","12A145
","20
","40409
","1
","1
","0
","03
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6253,0,"00437
","12
"
"0315
","3
","12A145
","20
","40409
","1
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6253,15238,"00437
","12
"
"0315
","3
","12A145
","20
","40409
","3
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","1
