PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","1
","6
","06
","
","
","
","
","
","00
","
",7664,0,"00511
","12
"
"0615
","4
","12A147
","26
","40285
","2
","1
","0
","01
","-
","1
","1
","2
","23
","-
","1
","07
","4
","2
","6
","04
","
","
","
","
","
","00
","1
",7664,19076,"00511
","12
"
"0615
","4
","12A147
","26
","40285
","2
","1
","0
","04
","-
","1
","6
","2
","25
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","004000
","00
","
",7664,0,"00511
","12
"
"0615
","4
","12A147
","26
","40285
","2
","1
","0
","02
","-
","1
","4
","1
","63
","-
","1
","02
","6
","2
","5
","01
","5
","3
","3
","1
","002000
","00
","
",7664,0,"00511
","12
"
"0615
","4
","12A147
","26
","40285
","2
","1
","0
","03
","-
","1
","4
","2
","61
","-
","1
","02
","6
","2
","5
","01
","3
","5
","3
","1
","001500
","00
","
",7664,0,"00511
","12
"
"0615
","4
","12A147
","26
","40285
","2
","1
","0
","05
","-
","1
","6
","1
","33
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","003500
","00
","
",7664,0,"00511
","12
"
"0615
","4
","11A147
","26
","40288
","2
","1
","0
","01
","-
","1
","1
","2
","39
","-
","1
","02
","6
","2
","6
","01
","7
","2
","3
","1
","001200
","00
","1
",6801,17518,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","2
","1
","0
","02
","-
","1
","3
","1
","16
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","2
","1
","0
","03
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","1
","1
","0
","02
","-
","1
","2
","2
","20
","-
","1
","02
","6
","2
","1
","01
","4
","4
","3
","1
","001600
","00
","1
",6801,17518,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","4
","1
","0
","04
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","1
","1
","0
","03
","-
","1
","3
","1
","06
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","4
","1
","0
","03
","-
","1
","3
","2
","17
","-
","1
","04
","1
","1
","6
","01
","4
","5
","3
","1
","000900
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","4
","1
","0
","01
","-
","1
","1
","2
","48
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","000600
","00
","1
",6801,17518,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","4
","1
","0
","02
","-
","1
","3
","2
","22
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6801,0,"00512
","11
"
"0615
","4
","11A147
","26
","40288
","1
","1
","0
","01
","-
","1
","1
","1
","29
","-
","1
","02
","6
","2
","1
","01
","5
","5
","3
","1
","001800
","00
","
",6801,0,"00512
","11
"
"0615
","7
","12A134
","26
","40393
","2
","1
","0
","04
","-
","1
","5
","1
","26
","-
","1
","07
","4
","2
","5
","01
","4
","4
","3
","1
","001500
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","2
","1
","0
","01
","-
","1
","1
","1
","69
","-
","1
","07
","5
","2
","5
","01
","2
","4
","1
","1
","001000
","00
","1
",7910,19688,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","2
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","02
","5
","2
","5
","07
","
","
","
","
","
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","3
","1
","1
","01
","-
","1
","1
","2
","60
","-
","1
","04
","3
","2
","3
","08
","
","
","
","
","
","00
","1
",7910,19688,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","3
","1
","1
","02
","-
","1
","3
","1
","33
","-
","2
","05
","6
","2
","3
","01
","1
","5
","3
","2
","004000
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","3
","1
","1
","03
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","2
","1
","0
","03
","-
","1
","3
","2
","29
","-
","1
","07
","4
","2
","5
","01
","4
","4
","3
","1
","001500
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","4
","1
","0
","02
","-
","1
","2
","2
","63
","-
","1
","09
","6
","2
","5
","01
","1
","5
","3
","2
","015000
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","4
","1
","0
","01
","-
","1
","1
","1
","68
","-
","1
","08
","2
","2
","5
","01
","1
","5
","3
","2
","015000
","00
","1
",7910,19688,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","1
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","4
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","3
","009000
","00
","
",7910,0,"00513
","12
"
"0615
","7
","12A134
","26
","40393
","1
","1
","0
","02
","-
","1
","2
","2
","67
","-
","1
","04
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",7910,19688,"00513
","12
"
"0615
","5
","12A134
","26
","40393
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7910,0,"00513
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","04
","-
","1
","3
","2
","22
","-
","1
","07
","5
","1
","6
","01
","3
","2
","3
","1
","002000
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","06
","-
","1
","3
","1
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","01
","-
","1
","1
","1
","57
","-
","1
","04
","3
","2
","5
","01
","6
","1
","2
","2
","006000
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6643,16535,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","3
","1
","0
","03
","-
","1
","3
","1
","33
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","005000
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","3
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","07
","5
","2
","5
","10
","
","
","
","
","
","00
","1
",6643,16535,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","3
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","07
","4
","2
","5
","01
","1
","5
","2
","2
","007000
","00
","
",6643,0,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","4
","1
","0
","01
","-
","1
","1
","2
","67
","-
","1
","04
","3
","2
","6
","07
","
","
","
","
","
","00
","1
",6643,16535,"00514
","12
"
"0615
","3
","12A148
","26
","40416
","1
","1
","0
","05
","-
","1
","3
","2
","20
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",6643,0,"00514
","12
"
"0615
","2
","11B141
","27
","40131
","3
","1
","0
","03
","-
","1
","3
","1
","39
","-
","1
","07
","5
","2
","2
","04
","
","
","
","
","
","00
","
",5196,0,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","3
","1
","0
","02
","-
","1
","2
","2
","59
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",5196,13384,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","4
","1
","0
","02
","-
","1
","5
","2
","35
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","1
","003000
","00
","
",5196,0,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","4
","1
","0
","03
","-
","1
","5
","1
","18
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",5196,0,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","4
","1
","0
","04
","-
","1
","5
","2
","16
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5196,0,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","4
","1
","0
","01
","-
","1
","1
","2
","83
","-
","2
","00
","
","2
","3
","07
","
","
","
","
","
","00
","1
",5196,13384,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","3
","1
","0
","04
","-
","1
","3
","1
","38
","-
","1
","07
","5
","2
","6
","04
","
","
","
","
","
","00
","
",5196,0,"00515
","11
"
"0615
","2
","11B141
","27
","40131
","3
","1
","0
","01
","-
","1
","1
","1
","81
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",5196,0,"00515
","11
"
"0615
","2
","12B141
","27
","40132
","1
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","1
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",6385,15892,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","1
","1
","0
","03
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","2
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","2
","1
","0
","02
","-
","1
","2
","2
","58
","-
","1
","02
","5
","2
","5
","01
","4
","4
","3
","1
","001200
","00
","1
",6385,15892,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","3
","1
","0
","05
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","3
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","07
","5
","1
","5
","01
","3
","5
","3
","1
","002500
","00
","1
",6385,15892,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","3
","1
","0
","04
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6385,0,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","4
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","02
","6
","2
","6
","04
","
","
","
","
","
","00
","1
",6385,15892,"00516
","12
"
"0615
","2
","12B141
","27
","40132
","3
","1
","0
","02
","-
","1
","2
","2
","32
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","000300
","00
","
",6385,0,"00516
","12
"
"0615
","6
","12A135
","27
","40138
","4
","1
","0
","03
","-
","1
","3
","2
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","4
","1
","0
","04
","-
","1
","3
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","4
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","07
","5
","2
","5
","01
","1
","4
","3
","2
","004000
","00
","1
",7614,18951,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","4
","1
","0
","01
","-
","1
","1
","1
","31
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","002400
","00
","
",7614,0,"00517
","12
"
"0615
","5
","12A135
","27
","40138
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","3
","1
","0
","01
","-
","1
","1
","1
","23
","-
","1
","03
","2
","2
","1
","01
","7
","3
","3
","2
","003000
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","3
","1
","0
","04
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","3
","1
","0
","02
","-
","1
","2
","2
","19
","-
","1
","02
","4
","2
","1
","07
","
","
","
","
","
","00
","1
",7614,18951,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","2
","1
","0
","03
","-
","1
","3
","1
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","2
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","04
","2
","2
","5
","01
","5
","6
","5
","1
","002000
","00
","1
",7614,18951,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","1
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","06
","5
","2
","5
","04
","
","
","
","
","
","00
","1
",7614,18951,"00517
","12
"
"0615
","6
","12A135
","27
","40138
","2
","1
","0
","02
","-
","1
","2
","2
","23
","-
","1
","04
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7614,0,"00517
","12
"
"0615
","6
","11A135
","27
","40140
","4
","1
","1
","05
","-
","1
","3
","1
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","4
","1
","1
","02
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","4
","1
","1
","04
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","4
","1
","1
","01
","-
","1
","1
","2
","32
","-
","1
","02
","6
","2
","2
","01
","4
","4
","3
","1
","001400
","00
","1
",7653,19713,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","3
","1
","1
","03
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","4
","1
","1
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","3
","1
","1
","02
","-
","1
","6
","1
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","1
","1
","0
","01
","-
","1
","1
","1
","28
","-
","1
","04
","3
","2
","5
","01
","5
","6
","3
","1
","002000
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","1
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7653,19713,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","1
","1
","0
","04
","-
","1
","3
","2
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","1
","1
","0
","03
","-
","1
","3
","1
","07
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7653,0,"00518
","11
"
"0615
","6
","11A135
","27
","40140
","3
","1
","1
","01
","-
","1
","1
","2
","22
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",7653,19713,"00518
","11
"
"0615
","4
","11A147
","27
","40256
","1
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","1
","002000
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","3
","1
","0
","02
","-
","1
","3
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","07
","5
","2
","5
","01
","4
","4
","2
","1
","006000
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","4
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","004000
","00
","1
",7289,18775,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","3
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7289,18775,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","1
","1
","0
","03
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","3
","1
","0
","03
","-
","1
","3
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","2
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","1
",7289,18775,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","2
","1
","0
","01
","-
","1
","1
","2
","44
","-
","1
","06
","3
","2
","6
","01
","1
","5
","3
","2
","005500
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","2
","1
","0
","02
","-
","1
","3
","1
","22
","-
","1
","03
","3
","2
","6
","01
","6
","1
","3
","1
","001000
","00
","
",7289,0,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","1
","1
","0
","02
","-
","1
","2
","2
","22
","-
","1
","04
","2
","2
","1
","07
","
","
","
","
","
","00
","1
",7289,18775,"00519
","11
"
"0615
","4
","11A147
","27
","40256
","4
","1
","0
","03
","-
","1
","4
","2
","69
","-
","1
","03
","3
","2
","2
","07
","
","
","
","
","
","00
","
",7289,0,"00519
","11
"
"0615
","1
","13B142
","27
","40261
","4
","1
","0
","03
","-
","1
","7
","2
","29
","-
","1
","03
","3
","2
","6
","02
","7
","2
","6
","5
","
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","4
","1
","0
","02
","-
","1
","7
","2
","38
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","1
",5575,13677,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","4
","1
","0
","01
","-
","1
","1
","2
","69
","-
","1
","02
","4
","2
","6
","01
","7
","2
","1
","1
","000800
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","1
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","2
","002700
","00
","1
",5575,13677,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","3
","1
","0
","05
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","3
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","03
","3
","2
","1
","01
","5
","5
","2
","1
","001500
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","3
","1
","0
","03
","-
","1
","3
","1
","09
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","3
","1
","0
","02
","-
","1
","2
","2
","25
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","1
",5575,13677,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","3
","1
","0
","04
","-
","1
","3
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","2
","1
","0
","01
","-
","1
","1
","2
","55
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","2
","1
","0
","04
","-
","1
","8
","2
","31
","-
","1
","03
","3
","2
","6
","01
","4
","5
","3
","1
","000750
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","2
","1
","0
","02
","-
","1
","3
","1
","35
","-
","1
","07
","5
","2
","6
","01
","5
","7
","3
","2
","999999
","00
","
",5575,0,"00520
","13
"
"0615
","1
","13B142
","27
","40261
","2
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","04
","3
","2
","6
","01
","4
","5
","3
","1
","999999
","00
","1
",5575,13677,"00520
","13
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","08
","-
","1
","5
","2
","24
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","001800
","00
","1
",8681,22361,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","07
","-
","1
","5
","2
","20
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","3
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","03
","3
","2
","6
","01
","3
","5
","3
","2
","003500
","00
","1
",8681,22361,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","01
","-
","1
","1
","1
","45
","-
","2
","04
","3
","2
","5
","01
","7
","2
","3
","1
","004000
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","04
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","4
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","02
","3
","2
","3
","04
","
","
","
","
","
","00
","1
",8681,22361,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","3
","1
","0
","02
","-
","1
","4
","2
","96
","-
","2
","00
","
","2
","4
","09
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","3
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","2
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","2
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","08
","2
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",8681,22361,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","06
","-
","1
","3
","1
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8681,0,"00521
","11
"
"0615
","8
","11A133
","27
","40265
","1
","1
","0
","05
","-
","1
","3
","1
","24
","-
","1
","04
","3
","2
","5
","01
","1
","2
","3
","1
","007000
","00
","
",8681,0,"00521
","11
"
"0615
","2
","13A136
","27
","40267
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","2
","13A136
","27
","40267
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","2
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","07
","5
","2
","5
","01
","1
","4
","1
","2
","999999
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","2
","1
","0
","06
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","2
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",5924,14533,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","1
","1
","0
","04
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","1
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",5924,14533,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","1
","1
","0
","03
","-
","1
","3
","1
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","4
","1
","1
","01
","-
","1
","1
","2
","20
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",5924,14533,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","3
","1
","0
","05
","-
","1
","5
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","3
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","3
","1
","0
","04
","-
","1
","5
","1
","23
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","2
","13A136
","27
","40267
","2
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","3
","1
","0
","03
","-
","1
","3
","2
","46
","-
","1
","04
","3
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",5924,0,"00522
","13
"
"0615
","5
","13A136
","27
","40267
","3
","1
","0
","02
","-
","1
","3
","2
","48
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",5924,14533,"00522
","13
"
"0615
","7
","12A134
","27
","40393
","4
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7317,18212,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","4
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","1
","1
","1
","03
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","1
","1
","1
","02
","-
","1
","3
","1
","07
","-
","1
